icon,homepage,ID,comment_link,time,comment,like,reply
https://yt3.ggpht.com/qjqP16_wTQ6_WJFIOHlc7JEEt0fIVBbiRqCVol3TVKdKRJyRIESAGDc_6nLVJAOOSHcK9_D3qRE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yoingen,@yoingen,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxOOcWtKd9vf-bwKPd4AaABAg,1小时前,"During the live broadcast, some people were still posting rumors. As a Chinese, I want to say that we don't care how you spread rumors about us. We have only one goal, to make ourselves better. The unity of the people of the world is unstoppable.",177,3 条回复
,https://www.youtube.com/@iSayMonica,@iSayMonica,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxOXRW3kpHrB9Nw5Ux4AaABAg,2小时前,Definitely the best tour guide/translator you have had thus far in China,730,14 条回复
,https://www.youtube.com/@Ibrahimoviczlatan-wj4vh,@Ibrahimoviczlatan-wj4vh,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgydAxE3bzbQCgqumOR4AaABAg,2小时前,"China has suffered so much rumour mongering internationally that it is trying to promote itself and thank SPEED for coming to China.
There is another beautiful place in China, Xinjiang. If you drive to Xinjiang, you will enjoy the most beautiful scenery in China.",805,27 条回复
,https://www.youtube.com/@tokyopanpanwasi6238,@tokyopanpanwasi6238,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugxw1pYAmYJzQNO4Rgd4AaABAg,2小时前,The Western media will never tell you what China is really like.,765,16 条回复
,https://www.youtube.com/@edward857,@edward857,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwF7gHrD6k8M9QifNd4AaABAg,1小时前（修改过）,China is much developed and humble than i thought,130,1 条回复
,https://www.youtube.com/@dsk492,@dsk492,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugy0f4wstLscIemkqFp4AaABAg,2小时前,Man!! China looks absolutely stunning! I really hope our countries' relations improve so I can visit someday and experience its beauty firsthand.,407,33 条回复
,https://www.youtube.com/@aloo2612,@aloo2612,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzVnWi6-IdFC220eWV4AaABAg,2小时前（修改过）,"4:57:33 This is the best scene i have seen in the entire stream!
W china 🇨🇳",95,
,https://www.youtube.com/@%E9%83%AD%E6%95%AC%E5%AE%BE,@郭敬宾,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzmKdQEsXwlJD_zrvh4AaABAg,2小时前（修改过）,"Here's a small suggestion:China does not have a tipping culture.Similarly, Chinese people are not used to accepting money as a gift directly.You can prepare some small gifts in advance for those you want to thank.Or there is another way,You guys can prepare some red envelopes to hold not a lot of money,When giving to others, say""恭喜发财('gong xi fa cai'mean:'May you be happy and prosperous')"".In this way, people are more likely to accept it.Anyway,What I really want to say is:Sincere gratitude is more important than anything else.And like LiangShiFu said:""Kung Fu has connected our country together, friendship is priceless, we are all friends""",195,18 条回复
,https://www.youtube.com/@%E4%B8%AD%E6%A3%AE%E6%98%8E%E8%8F%9C-f6y,@中森明菜-f6y,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzgGrpFKB8vCYkFL9N4AaABAg,2小时前,我在成都生活过十多年，现在在重庆上学，这两个地方的人都很友好，我很爱这两个地方,53,1 条回复
https://yt3.ggpht.com/KXv8Q9BQAEKe7cfFoU7oeaDbK-mrvjt45jNmEQp22ts2XPOxn9BabkPAvliXfhN5JZOps4Nk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yan1914,@yan1914,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzHsU5Xcc4cGrbHZZh4AaABAg,2小时前,"this city is mind-blowing, and almost every city is super clean and advanced in china. china is different from the rest of the world, very clean and very advanced. You don't see homeless people or beggars in the street like you see in the USA and Europe.. this tour proved that china is a different level. god bless their leadership",622,47 条回复
https://yt3.ggpht.com/ytc/AIdro_k1p8sHvN18EU5iMZAhupWP6rCuhE1BIfPz9sEYf6ifrQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@wuli2355,@wuli2355,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzRtDdHCxZs5WyrrLN4AaABAg,2小时前（修改过）,"Hey, friends, let me tell you, the most mind-blowing city in the world —— Chongqing! Just imagine a magical maze with 32 million people, looking like it jumped straight out of a cyberpunk video game! Yeah, this super city has more people than the entire population of Canada, yet it’s like a hidden gem in the southwest of China!
First off, the architecture here is just insane! Ancient stilt houses cling to cliffs, while modern skyscrapers pierce the clouds, and those huge red bridges stretch across the two rivers like dragons. The colors and scale are like someone turned a fantasy painter’s sketchbook into reality! The infrastructure is even more exaggerated — roads winding through the mountains, subways diving into tunnels, escalators climbing entire hillsides, and even Google Maps gives up on navigation!
The most amazing thing is that such a huge city is still off the tourist radar. Unlike Shanghai or Hong Kong, getting here isn’t easy. But trust me, the bumpy flights and winding mountain roads are totally worth it! Why? Let me break it down for you:
History: This place was a major trading hub 3,000 years ago, and you can still wander through the same alleyways that ancient emperors walked.
Food: It’s the birthplace of Chongqing hotpot! With its boiling beef tallow base and numbingly spicy Sichuan peppercorns, you’ll get a mix of pain and pleasure as you dip the freshest ingredients into the pot!
Nightlife（06:12:51）: At night, the Hongyadong area looks like a fairy-tale cliff palace, with neon lights dancing on the river. And the rooftop bars? The night views are simply amazing!
But what makes Chongqing truly unique is its “chaotic aesthetics.” Old teahouses sit next to luxury malls, and monkeys wander in the forests beside skyscrapers. You might just have taken a river crossing cable car, and after passing through a tunnel, you’re suddenly in a bookstore, and then in the blink of an eye, you’re in a bamboo forest. The city is like playing hide-and-seek with you, with surprises around every corner!
So, if you’re tired of cookie-cutter cities and want to experience an adventure that feels like crossing dimensions, Chongqing is definitely the top choice! Remember to wear good shoes, bring your curiosity, and pack some antacids —— because the hotpot is no joke!",596,27 条回复
https://yt3.ggpht.com/ytc/AIdro_m30yHg8igbjVwQS3AETqHbLjiYpDEqrrRyHutm0o0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@junxi.fu.2708,@junxi.fu.2708,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgyB7k81SETfb8F4zph4AaABAg,2小时前,"This was honestly the best stream he has done . This visuals of the city were so gorgeous and on top of that he collabed with so many peopl ein this stream  like Tony Lcsign , Chinese Trump , Zac wang . the cool cars  10/10 stream",149,4 条回复
https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ChenLuchien,@ChenLuchien,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugw9sZZgP55e8NlWX_V4AaABAg,2小时前,OMG this is mind-blowing! Totally wrecked everything I thought about China. Y'all are so fun and REAL! Holy crap—who in the US wanna fly to China with me? Just booked my ticket LFG!!!,370,23 条回复
https://yt3.ggpht.com/SVNiwtKaLpL60Fhq-PqGea0GJqhyMbN3Vnuj4jcSOOrca7pSV-HRT5BQDNefI2fI64Y1EKOS=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@st.altair4936,@st.altair4936,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzPN6qfMpGY_nbN3294AaABAg,2小时前,Hope y'all do Xinjiang at some point. The region has some beautiful places to visit.,141,4 条回复
,https://www.youtube.com/@kiilee5963,@kiilee5963,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgyhxCJgVoMLXhYbAZB4AaABAg,2小时前,This city looks really beautiful and futuristic I enjoyed the view so much! W China,390,5 条回复
,https://www.youtube.com/@dangging,@dangging,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgyksrtKfwVsLn4bqKR4AaABAg,2小时前（修改过）,"That's why for the Chinese nowadays, they do not need to go to Singapore to become more international. They have more people speaking English and they are smart. Plus, Chongqing is a perfect place for Tony to be there. He sold many LEDs for those buildings :)",60,3 条回复
,https://www.youtube.com/@theavengers.,@theavengers.,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugx2Rhvzc8RegSjGqX14AaABAg,2小时前,Love China since young hope to visit this beautiful country one day,273,17 条回复
,https://www.youtube.com/@ZL7039,@ZL7039,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgweKlOz8gMZISabURh4AaABAg,2小时前,"This is the 1st time I've ever watch speed stream from start to end, 6.5h is just unbeliveable. Thank you Ishowspeed, Slipz, Henry, Rudiger, Jackson, Ryan, Tony, Zack Wang, Drone team, Jake, dude in red coat with flower pattern (He's everywhere!?), Chinese Ronaldo; Mbappe; Son, Barber, car guys and  ABSOLUTELY EVERYONE ELSE for making this stream sensational. Ws in the chat!",181,7 条回复
,https://www.youtube.com/@rhkjs3083,@rhkjs3083,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugy4vPpXnjC_sBLpUcJ4AaABAg,2小时前（修改过）,"29:42 In Chongqing, it's very common to have height differences of several or even dozens of floors like that, especially in Yuzhong District. Often, you might think you're on the first floor, but in another direction, you could be on the 20th floor. Or you might think you're on the 10th floor, but in another direction, you could be seven floors underground. The truth is, you're always in the same place—it's just that the terrain in Chongqing is so rugged that the same location can appear as completely different floors depending on the direction. Locals in Chongqing have long since adapted to and become accustomed to this. Chongqing is a mountain city, one of the few mega-cities in the world built on rugged mountainous terrain. It's a highly three-dimensional city. Chinese people often call Chongqing an '8D city.' 
There's a content creator on Bilibili called '重庆磊少' (Chongqing Lei Shao). He used to be a real estate agent in Chongqing, and many of his videos showcase the interiors of properties that are for rent or sale, mainly in Yuzhong District and other districts in the city center. These videos vividly demonstrate the unique rugged terrain of the city, the winding roads, and the crazy height differences, much like the game maps designed by the famous Japanese game designer Hidetaka Miyazaki (known for works like 'Sekiro'). If you're interested in Chongqing, I highly recommend checking out his videos—they're really fascinating!

Update: I just noticed that '重庆磊少' (Chongqing Lei Shao) has changed his Bilibili account name to '懂楼汇-磊少' (Dong Lou Hui - Lei Shao). I hope those who want to learn about Chongqing through his videos can search for his new name on Bilibili.",266,8 条回复
,https://www.youtube.com/@z0x,@z0x,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwKtDP1SEuCOpqPUCV4AaABAg,1小时前,I have always been supportive of China despite being a westerner from a western country. I feel very vindicated and overjoyed that China is getting the global attention that it deserves. The CPC and the Chinese people should be proud.,42,2 条回复
,https://www.youtube.com/@vikhyath15,@vikhyath15,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugw1i9gm7MP0KXCN1np4AaABAg,2小时前（修改过）,"10:51 Speed meets Chinese Ronaldo, Messi, Son & Mbappe
29:24 Looks like ground floor but is actually not
1:12:05 Train goes inside building
2:02:45 Speed meets B-boy grandpa
2:03:58 Random street dance
2:13:18 Chinese Trump
2:31:46 Speed joins a band
2:49:01 TikTok car
2:53:16 Dancing car
2:56:48 Getting freaky with the car
3:10:39 Speed meets Zhenwei Wang (Cheng from Karate Kid - Jackie Chan & Jaden Smith version)
3:14:32 Speed & Wang reenact final KO kick scene from the movie
3:26:43 Speed & Wang reenact first fight scene from the movie
4:16:28 bro asked expecting what? 
4:58:33 Speed meets Tony LC Sign
5:30:59 Speed notices dancing aunties
5:32:33 Speed dancing with aunties 
5:39:59 Chaotic stop
5:54:00 Ryan vs. Tony - Trump Off
6:13:18 Chongqing night time drone shots
6:18:28 Drone shot of the boat",846,24 条回复
,https://www.youtube.com/@SpicedIce123,@SpicedIce123,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugz9g8oGCOHXqmYp5Hl4AaABAg,2小时前,"Speed went to the future (2077), met Trump clone, became Karate Kid, made his car twerk and jump, went on a zipline, on a boat, on a bullet train, backflipped off the highest bridge all in one stream",672,6 条回复
,https://www.youtube.com/@George-ey3ow,@George-ey3ow,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugx0EwDieJ-2dR6qwjh4AaABAg,2小时前,"I love that Chinese Trump bro.Even translating Chinese into Chinese adds fun lol.
And the night scene…Chongqing is the Cybercity .",425,3 条回复
,https://www.youtube.com/@rhkjs3083,@rhkjs3083,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugw_R-DohzxQ4vwsZ-B4AaABAg,59分钟前,"13:18 The song they were singing is a military song of the Chinese People's Liberation Army🇨🇳, called ""Strong Military Battle Song"" (《强军战歌》). The lyrics are as follows:

Listen! The horn of a new journey is sounding,
The strong army goal is calling ahead.
For a strong nation, we must take responsibility,
The battle flag is filled with iron-blooded glory.

Soldiers, follow the Party’s command,
Fight to win with excellent conduct.
Fear no strong enemy, dare to fight,
Win victory for our motherland on the battlefield!",19,
,https://www.youtube.com/@zaperizzz6659,@zaperizzz6659,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzyhwO4m8d1YmslBk94AaABAg,2小时前（修改过）,"China seems actually so cool, hopefully I can visit China in the future ️‍",95,5 条回复
,https://www.youtube.com/@Auto_4K,@Auto_4K,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwsGX9ozmujrOBva2p4AaABAg,2小时前,"2:53:39 BYD yangwang U9 is very interesting, Not only does it vibrate, but it dances with speed",37,2 条回复
,https://www.youtube.com/@athenahou6735,@athenahou6735,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxO9IJDW_M1ZlvX8Ph4AaABAg,1小时前,"It’s actually very nice to see everyone’s yelling NO when he’s about to do the backflip on the edge of the building, we got a group of sane ppl. Safety first, always",27,
,https://www.youtube.com/@DAZHENGCHOI8,@DAZHENGCHOI8,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxKNy4rb11_42IptmB4AaABAg&pp=0gcJCSMANpG00pGi,50分钟前,"Friends, as a Chinese person, I sincerely appreciate your fondness for China and the Chinese people. To be honest, it took China only 40 years to develop from a poor and underdeveloped country to what it is today. I'm not trying to boast about my country; I just want to say that if China could achieve this, then any country can make tremendous progress in just a few decades. I hope all the countries in the world will become better.",29,1 条回复
,https://www.youtube.com/@Owasano-ie2bm,@Owasano-ie2bm,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugz_BrGqYrvYZS8APMB4AaABAg,2小时前,"CHINA IS SO BEAUTIFUL, WE LOVE U CHINA FROM PHILIPPINES",773,32 条回复
https://yt3.ggpht.com/ytc/AIdro_lgw9Z4EHCKHd__Go6vcIxuMMBk2jF3WiMF5ieR_ie1wQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@martjay,@martjay,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzsSGHh-du4hw3bMpN4AaABAg,1小时前,"Chongqing was destined to become a legend from the very beginning of its development. Before that, Chongqing was full of rocky hills, and many Chinese built a cyberpunk city on those rocky hills, with tall buildings everywhere, and China was number one in the world in terms of infrastructure, and I'm sure people all over the world would have believed that building a city like Chongqing could be just as difficult as building the Great Wall.",98,1 条回复
https://yt3.ggpht.com/ytc/AIdro_nBDeZ9mqdIFB9ZVjY1L_Zestnzoo5Sf1l4wqCS9M9x7GOn4Ieia6TOKEF-97zhMtLXgw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@charlesmanson516,@charlesmanson516,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwPumoJl49u8nbQXfl4AaABAg,1小时前,telling you china is diff as a foreigner living here ive been to lots of country some parts of europe and u.s in asia sg japan korea thailand viet name it bro china is built diff mostly in technology thats why i choose here and super safe and clean.,23,1 条回复
https://yt3.ggpht.com/bSCsO8jtrS3VvAW9n7tH_0FJY6RQQTCfumntrHQp0BiAO8zC5OyaWwWnmAmco7TAbehuyT3oMsE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@werulethefkworld,@werulethefkworld,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxOPr1cFmyfxMCSk2J4AaABAg&pp=0gcJCSMANpG00pGi,2小时前,China so underrated bro like wtf this is insanely BEAUTIFUL 🇨🇳,110,3 条回复
,https://www.youtube.com/@gyhguihhy,@gyhguihhy,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzDMiG8xnRPNg5c6eJ4AaABAg,2小时前,The rumors in western media are so ridiculous.,177,3 条回复
,https://www.youtube.com/@TV-io1zk,@TV-io1zk,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwNYCTnlsq_jmlNh4Z4AaABAg,2小时前,"China don't care about how other countries, they just want to improve themselves",488,15 条回复
,https://www.youtube.com/@kjsciacca,@kjsciacca,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzSia6d6carHIr7zZF4AaABAg,2小时前,Americans aren't going to like seeing that China is better than their country in so many ways.  I'm saying this as an American living in China.  Don't be mad,285,13 条回复
,https://www.youtube.com/@zenvibes66_x,@zenvibes66_x,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgygG7NRx9eo_Zvws3p4AaABAg,2小时前（修改过）,"I thought China is most depressing country in the world because of medias 
but now i see what real China looks like 
thanks speed",263,18 条回复
,https://www.youtube.com/@KJRevert,@KJRevert,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugw8ez-OkbH_fC3F0g94AaABAg,1小时前,The 1.5 Billion dollar CIA anti-China propaganda goes up in smoke with this single video.,186,8 条回复
,https://www.youtube.com/@wickedclasher7183,@wickedclasher7183,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwyAnE5Y5ed6Ztoxh14AaABAg,2小时前,"China is a great country.  Theres good and bad everywhere but not to the extend the western medias show , love china ️",34,
,https://www.youtube.com/@SergeantMitch,@SergeantMitch,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugz3SYnnUNwdhVMjSnt4AaABAg,2小时前,"Speed is a blessing for those of us who can’t really travel frfr, I feel like I’m there with him.",253,5 条回复
,https://www.youtube.com/@sappyfc9988,@sappyfc9988,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgwhXAqVqlunGs3LHlJ4AaABAg,2小时前,China is unbelievably beautiful  thanks to the drone shots and the production team,61,1 条回复
,https://www.youtube.com/@Icerain-T5,@Icerain-T5,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgySL03WaaKBYgkoExZ4AaABAg,2小时前,"This is a kind of peace that transcends national boundaries, goes beyond skin color, ignores race, and is free from political disputes. The world should be like this. A national regime has been established for just over 70 years. Perhaps it is the only country in the world that displays the vision of ""Long live the great unity of the people of the world"" on its highly iconic building. It is not just a slogan, but is being implemented within the regime. ""One World, One Dream""....",116,2 条回复
,https://www.youtube.com/@horizontalGalaxy1313,@horizontalGalaxy1313,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxY5GkNNVgqnMv25B14AaABAg,2小时前,It's genuinely crazy how advanced a city can look,114,1 条回复
,https://www.youtube.com/@whoruntheworldxd,@whoruntheworldxd,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugxq97Fn3cuCv6BykAl4AaABAg,1小时前,"I have watched other vloggers' content in China, but Speed gave us a different perspective on Chinese people. Chinese people are helpful and tolerant to foreigners. I have seen and read before that black people face color discrimination there. But I think there is something we all need to remember: there are a billion people there and everyone's thoughts are different, not everyone is the same, just like in other countries. Also, China is a very big and diverse country, I think there is a lot to explore, I wish I could go there while I am still alive, travel and have fun, who knows, maybe one day...",89,12 条回复
,https://www.youtube.com/@Daniiel333,@Daniiel333,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugy13zalTiuQyYAOol14AaABAg,2小时前,"I loved Tony's participation, he could have participated a little more, the whole live was great, China is a majestic country, it's so good to see a country that is not the main choice of tourists show itself to be such a beautiful place, with respectful people and an immense culture. Thank you for showing us this Speed and thank you China 🇨🇳",68,
,https://www.youtube.com/@iPulverizetheWorld,@iPulverizetheWorld,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgyaYhNwn5fXXM_Nf_B4AaABAg,2小时前,"Many people are prejudiced against China, even though they have never been to China, they think they are the best people in the world to know China, but their perception is just a stereotype.",173,15 条回复
,https://www.youtube.com/@julior.1464,@julior.1464,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzwzLVBKI-rHLLX0ed4AaABAg,36分钟前,"China has lifted 800 million people out of poverty while the United States, with a GDP of 30 trillion dollars, has 40 million poor people. I am Brazilian and I respect that. I hope the BRICS break the hegemony of the dollar. We can forget about the United States and Europe once and for all.",75,9 条回复
,https://www.youtube.com/@user-ul4tp5ks9d,@user-ul4tp5ks9d,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugwp6BLUU7Z4e-e6jP94AaABAg,36分钟前,"Chongqing is known as the'Mountain City'and the'Fog Capital'.It once briefly served as the capital of China because the then-capital Nanjing was occupied by Japanese invaders.Chongqing also endured years of bombing,but this heroic city and the heroic Chinese people did not succumb.Through the efforts of several generations,it has become the modern city you see today.",10,
,https://www.youtube.com/@captainlevi98o,@captainlevi98o,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzIu04gLcAvEngGi2d4AaABAg,2小时前,"Damm drone shot doesn't even lag once, if this was any other country i am 100% sure it will be lagged",46,
,https://www.youtube.com/@Maxleon255,@Maxleon255,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugz9GpXtbw7kZ3i2Ke54AaABAg,2小时前,"How many people, like me, are only now realizing how amazing China is?！！！！",126,7 条回复
https://yt3.ggpht.com/XC_sEMvMSdbWPF7B3Go-DY-bdwvblL8O47jLOMMD_Vc8Z29MbMlHuM9eluXrpsQWoWRQXTn0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@FclssGaming,@FclssGaming,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgxVTLKTC3pyxAkEQ754AaABAg,2小时前,Chongqing China🇨🇳 The Best Night City in the World,320,17 条回复
https://yt3.ggpht.com/fyZAG6sgWIemX6STpn1Lnv8Um652GXM7zLIjlyRlSa5SaGRuex9hH_ds6zwxNgnOjPi1VwhpSg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Daredevil_168,@Daredevil_168,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=Ugy5TMXVPwmrVHYOeod4AaABAg,2小时前,"China is on another level, it's absolutely incredible",25,
https://yt3.ggpht.com/N5Yh8bhrVg-eiwzFP6DfZB45XQomAtfc6hrbr8szvZfprFT6ZvLQNfnJHAPnnjhSOLRpt4ztpQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jamilesaleh8602,@jamilesaleh8602,https://www.youtube.com/watch?v=QtIlD6uxwwk&lc=UgzK8DPP-NEzjVi0U1d4AaABAg,2小时前,I swear people in china are nice as hell W china 🇨🇳 best stream,60,
